date,00:00:00,00:15:00,00:30:00,00:45:00,01:00:00,01:15:00,01:30:00,01:45:00,02:00:00,02:15:00,02:30:00,02:45:00,03:00:00,03:15:00,03:30:00,03:45:00,04:00:00,04:15:00,04:30:00,04:45:00,05:00:00,05:15:00,05:30:00,05:45:00,06:00:00,06:15:00,06:30:00,06:45:00,07:00:00,07:15:00,07:30:00,07:45:00,08:00:00,08:15:00,08:30:00,08:45:00,09:00:00,09:15:00,09:30:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,dcPvsize,faultID,faultname,MID,ClearSky,Mean_value,Std_value,Max_value
2022-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,10.333333333333334,30.333333333333332,67.66666666666667,263.6666666666667,316.0,387.6666666666667,444.6666666666667,484.0,456.0,156.66666666666666,23.0,22.0,21.333333333333332,19.666666666666668,19.0,18.666666666666668,18.0,18.0,18.333333333333332,48.0,351.3333333333333,447.6666666666667,464.3333333333333,469.0,446.6666666666667,416.3333333333333,366.6666666666667,28.666666666666668,7.666666666666667,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,L1F004,Recurring Underperformance,MNTR|SNGL-U1OH-RC8R-W8EH,True,184.19946452476572,193.1511487996452,514.0
2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,10.333333333333334,34.0,69.66666666666667,269.6666666666667,323.3333333333333,409.0,461.3333333333333,490.6666666666667,461.3333333333333,238.0,23.333333333333332,21.0,21.0,21.666666666666668,21.333333333333332,25.0,35.0,41.666666666666664,72.33333333333333,70.66666666666667,221.0,286.6666666666667,233.0,190.66666666666666,274.3333333333333,368.3333333333333,357.0,59.333333333333336,11.666666666666666,6.333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,L1F004,Recurring Underperformance,MNTR|SNGL-U1OH-RC8R-W8EH,True,184.19946452476572,193.1511487996452,514.0
2022-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.66666666666666,455.6666666666667,1192.6666666666667,1655.3333333333333,1914.3333333333333,2964.6666666666665,3842.6666666666665,6241.333333333333,7512.666666666667,7032.0,6555.0,14383.0,11903.333333333334,11570.333333333334,13725.0,18470.666666666668,14905.333333333334,19463.333333333332,21038.666666666668,21664.0,24296.666666666668,14191.333333333334,20044.0,16665.333333333332,17025.666666666668,15514.333333333334,24952.333333333332,15202.666666666666,25486.333333333332,22025.0,26652.333333333332,22002.0,22964.0,20289.666666666668,5525.0,11601.0,3075.6666666666665,3138.3333333333335,4902.333333333333,1473.6666666666667,1931.6666666666667,1245.6666666666667,651.3333333333334,264.3333333333333,10.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54720.0,L1F004,Recurring Underperformance,MNTR|22135464,None,11054.328869047618,8059.031508047249,26652.333333333332
2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666664,507.6666666666667,1266.3333333333333,2175.6666666666665,3268.6666666666665,3986.6666666666665,5213.333333333333,5265.0,7234.666666666667,9237.0,9513.333333333334,10800.0,11669.666666666666,12312.333333333334,13229.666666666666,15886.333333333334,17548.666666666668,18738.333333333332,21882.0,16805.333333333332,19275.333333333332,24033.333333333332,24330.0,24456.333333333332,17569.0,19736.0,15283.333333333334,22089.666666666668,11978.333333333334,15915.333333333334,8422.666666666666,6881.333333333333,6916.0,21177.0,13951.333333333334,11828.666666666666,8551.333333333334,3522.3333333333335,2751.3333333333335,2329.3333333333335,2447.3333333333335,2109.6666666666665,1266.6666666666667,692.3333333333334,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54720.0,L1F004,Recurring Underperformance,MNTR|22135464,None,11054.328869047618,8059.031508047249,26652.333333333332
2022-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.333333333333336,749.0,1597.6666666666667,3118.6666666666665,3751.3333333333335,2892.3333333333335,2732.6666666666665,6616.333333333333,7868.0,8494.333333333334,9405.666666666666,10216.0,11536.666666666666,12348.0,13089.666666666666,15590.666666666666,16998.333333333332,17718.666666666668,19247.333333333332,20020.333333333332,21147.666666666668,19383.666666666668,23627.0,23493.666666666668,23277.333333333332,23630.0,25564.333333333332,12894.333333333334,23620.666666666668,9320.0,17822.0,17616.0,2400.6666666666665,21953.666666666668,9667.666666666666,6961.666666666667,1815.0,1939.3333333333333,4545.666666666667,3398.0,1718.3333333333333,1087.3333333333333,571.3333333333334,250.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54720.0,L1F004,Recurring Underperformance,MNTR|22135464,None,11054.328869047618,8059.031508047249,26652.333333333332
2022-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.666666666666664,468.3333333333333,960.0,1938.3333333333333,2820.3333333333335,3651.6666666666665,4655.666666666667,5734.666666666667,6032.0,7168.333333333333,9237.333333333334,10696.666666666666,13849.0,12458.666666666666,13476.333333333334,14977.333333333334,16814.666666666668,17665.333333333332,18955.0,19946.666666666668,20854.333333333332,23140.0,23248.666666666668,23900.333333333332,23146.0,26407.666666666668,23600.666666666668,21717.666666666668,22023.0,21938.666666666668,21932.666666666668,21947.0,20219.666666666668,18117.0,14978.666666666666,11899.666666666666,9686.666666666666,7186.0,4940.666666666667,3209.0,1651.6666666666667,1076.3333333333333,540.6666666666666,217.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54720.0,L1F004,Recurring Underperformance,MNTR|22135464,None,11054.328869047618,8059.031508047249,26652.333333333332
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.66666666666667,499.0,1264.0,2128.0,2397.6666666666665,3266.0,4613.666666666667,5455.0,7211.333333333333,5734.0,9047.333333333334,8931.0,10910.666666666666,12034.666666666666,11306.666666666666,13899.0,15596.0,16157.333333333334,17755.666666666668,18771.666666666668,20371.666666666668,17953.333333333332,19026.666666666668,21748.0,20954.0,16832.0,19387.666666666668,17262.666666666668,15722.0,19263.666666666668,15993.333333333334,16716.666666666668,14195.666666666666,12705.0,11184.0,10987.0,7109.666666666667,5291.0,4509.0,3934.6666666666665,2446.6666666666665,1597.3333333333333,902.3333333333334,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54720.0,L1F004,Recurring Underperformance,MNTR|22135464,None,11054.328869047618,8059.031508047249,26652.333333333332
2022-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,5.333333333333333,74.0,108.0,180.0,308.0,460.0,670.0,905.3333333333334,1155.3333333333333,1427.6666666666667,1652.3333333333333,1898.6666666666667,2004.6666666666667,2158.3333333333335,2547.3333333333335,2666.3333333333335,2369.6666666666665,1927.6666666666667,2252.6666666666665,3121.3333333333335,2932.6666666666665,3187.6666666666665,3300.6666666666665,2386.6666666666665,1129.0,1514.0,942.0,640.6666666666666,703.3333333333334,753.6666666666666,636.3333333333334,2109.6666666666665,2139.3333333333335,2120.3333333333335,1399.6666666666667,1944.6666666666667,1685.6666666666667,1376.3333333333333,555.0,364.3333333333333,92.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,L1F004,Recurring Underperformance,MNTR|cfaf0a55-3253-481e-af81-7fb57fac7325,True,1513.0,1039.54931846917,3372.0
2022-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,4.666666666666667,105.33333333333333,130.0,160.66666666666666,284.3333333333333,458.6666666666667,671.0,908.6666666666666,1175.0,1456.3333333333333,1677.0,1884.3333333333333,2084.0,2272.0,2441.3333333333335,2577.6666666666665,2735.3333333333335,2956.0,2866.6666666666665,2461.3333333333335,3292.0,3255.6666666666665,3048.3333333333335,893.0,1598.6666666666667,875.6666666666666,3312.0,2764.3333333333335,563.3333333333334,1944.0,2884.0,2175.0,2095.6666666666665,2039.3333333333333,2315.6666666666665,1558.6666666666667,1464.3333333333333,744.6666666666666,742.6666666666666,272.6666666666667,70.66666666666667,10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,L1F004,Recurring Underperformance,MNTR|cfaf0a55-3253-481e-af81-7fb57fac7325,True,1513.0,1039.54931846917,3372.0
2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,7.666666666666667,65.0,99.66666666666667,169.66666666666666,290.0,468.6666666666667,687.0,926.3333333333334,1193.0,1468.0,1706.0,1909.6666666666667,2099.3333333333335,2291.6666666666665,2454.3333333333335,2604.6666666666665,2775.0,2815.6666666666665,2530.6666666666665,3107.0,3150.3333333333335,3053.3333333333335,3064.0,1330.3333333333333,3372.0,2432.0,2632.6666666666665,2932.0,2501.6666666666665,1781.6666666666667,1224.0,1857.3333333333333,316.3333333333333,1437.3333333333333,2112.6666666666665,1365.0,1392.3333333333333,1267.0,858.0,333.3333333333333,52.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,L1F004,Recurring Underperformance,MNTR|cfaf0a55-3253-481e-af81-7fb57fac7325,False,1513.0,1039.54931846917,3372.0
